Date,Open,High,Low,Close,Volume,Market Cap,Source
2014-02-13,0.0018173099961131,0.001862320001237,0.0015719400253146,0.0015719500370323,5636470.0,78282793.6985,Dogecoin
2014-02-14,0.0015650100540369,0.0016740600112825,0.0014593499945476,0.0015835600206628,6470210.0,79455162.8297,Dogecoin
2014-02-15,0.0015747400466352,0.0016054599545896,0.0013700099661946,0.0015223199734464,4900070.0,76915392.1047,Dogecoin
2014-02-16,0.0015169499674811,0.001527150045149,0.0013659499818459,0.0014130099443718,2110320.0,71890510.9128,Dogecoin
2014-02-17,0.0014099599793553,0.0014818899799138,0.0013332100352272,0.0013431500410661,4679940.0,68798157.5961,Dogecoin
2014-02-18,0.0013461899943649,0.0014259699964895,0.0013102700468152,0.0014259699964895,2027290.0,73586049.0138,Dogecoin
2014-02-19,0.0014239900046959,0.0014293099520727,0.0013436099980026,0.0013436099980026,2416530.0,69808197.69,Dogecoin
2014-02-20,0.0013447400415316,0.0013576799537986,0.0012116399593651,0.0012116399593651,2420130.0,63379542.9949,Dogecoin
2014-02-21,0.0012123699998483,0.0012661200016736,0.0011300799669697,0.0012081200256943,2149320.0,63633878.9078,Dogecoin
2014-02-22,0.0012078400468453,0.0012902100570499,0.0011927699670195,0.0012784199789166,1455000.0,67806905.8867,Dogecoin
2014-02-23,0.0012797999661415,0.0012990500545129,0.0011731099803,0.0011850800365209,2818150.0,63278066.5977,Dogecoin
2014-02-24,0.0011761699570342,0.0012015900574624,0.0010582900140434,0.0010752299567684,1907020.0,57786061.1855,Dogecoin
2014-02-25,0.0010511899599805,0.0010820500319823,0.0008227420039474,0.0009894269751384,4596380.0,53533217.2758,Dogecoin
2014-02-26,0.0009855120442807,0.0011963399592787,0.0009837449761107,0.0011860199738293,3165270.0,64611273.8791,Dogecoin
2014-02-27,0.0011925799772143,0.0012187500251457,0.0011215900303795,0.0011591699440032,1492960.0,63563005.4186,Dogecoin
2014-02-28,0.0011625799816101,0.0011627100175246,0.0010662500280886,0.0010714599629864,1519040.0,59135338.4257,Dogecoin
2014-03-01,0.0010721200378611,0.0010893599828705,0.0010412200354039,0.0010567399440333,1227770.0,58696774.7266,Dogecoin
2014-03-02,0.0010575100313872,0.0010591699974611,0.000953220995143,0.000953220995143,1498200.0,53288517.3408,Dogecoin
2014-03-03,0.0009560370235703,0.0011178399436175,0.0009068680228665,0.0010995300253853,3652600.0,61867089.9148,Dogecoin
2014-03-04,0.0010990200098603,0.0011060199467465,0.0010114699834957,0.0010440000332891,3778550.0,59105822.7364,Dogecoin
2014-03-05,0.0010420000180602,0.001432940014638,0.0010085500543937,0.0010592200560495,1247530.0,60342698.689,Dogecoin
2014-03-06,0.0010580200469121,0.0010725100291892,0.0010001700138673,0.0010116300545632,1093730.0,57982808.5774,Dogecoin
2014-03-07,0.0010111399460583,0.0010212400229647,0.0009214790188707,0.0009275599732063,1551340.0,53493574.9701,Dogecoin
2014-03-08,0.0009273649775423,0.0009361120173707,0.0008334119920618,0.0008334119920618,1319210.0,48362630.4947,Dogecoin
2014-03-09,0.0008311520214192,0.0008824439719319,0.0008207160281017,0.0008711940026842,1444630.0,50869813.081,Dogecoin
2014-03-10,0.0008707600063644,0.0008838769863359,0.0007782090106047,0.0007783920154906,1428770.0,45723953.4469,Dogecoin
2014-03-11,0.0007798289880156,0.0008033799822442,0.0006646150141023,0.0007669950136914,3138850.0,45320158.9336,Dogecoin
2014-03-12,0.0007657289970666,0.0009699889924377,0.0007467260002158,0.0009064740152098,4777870.0,53890131.1982,Dogecoin
2014-03-13,0.0009063410107046,0.0009287479915656,0.0008488760213367,0.0008682549814693,2111640.0,51940375.5238,Dogecoin
2014-03-14,0.0008684180211275,0.0008903960115276,0.0008555660024285,0.0008666319772601,991836.0,52133751.9894,Dogecoin
2014-03-15,0.0008669759845361,0.0008728089742362,0.0008352069999091,0.0008402239764109,835369.0,50835717.385,Dogecoin
2014-03-16,0.0008405430126003,0.0008483760175295,0.0008192380191758,0.0008263399940915,776123.0,50285347.7188,Dogecoin
2014-03-17,0.0008222499745897,0.0008222499745897,0.0007570200250484,0.0007791880052536,1484340.0,47686729.2788,Dogecoin
2014-03-18,0.0007792799733579,0.0007792799733579,0.0007573660113848,0.000766796991229,1148100.0,47182779.3379,Dogecoin
2014-03-19,0.0007659060065634,0.000808457029052,0.0007659060065634,0.0007724909810349,1550450.0,47792893.4231,Dogecoin
2014-03-20,0.0007723110029473,0.0007737670093774,0.0007214240031316,0.0007232559728436,888744.0,44990170.3544,Dogecoin
2014-03-20,0.0780643969774246,0.14860899746418,0.0780643969774246,0.1177600026130676,556.5830078125,486572.544,Monacoins
2014-03-21,0.1182470023632049,0.1228149980306625,0.0855282023549079,0.0958959981799125,1258.510009765625,400931.5864,Monacoins
2014-03-21,0.0007232130155898,0.000749694998376,0.0006431260262615,0.0006893050158396,2157110.0,43105371.9991,Dogecoin
2014-03-22,0.0006891060038469,0.0007039150223135,0.0006799100083298,0.0006858319975435,830262.0,43119659.3514,Dogecoin
2014-03-22,0.0958439037203788,0.1039649993181228,0.0796155035495758,0.0859481990337371,939.9390258789062,363187.01133,Monacoins
2014-03-23,0.0860584005713462,0.0955957025289535,0.0676838010549545,0.0704396963119506,1054.469970703125,300957.140235,Monacoins
2014-03-23,0.0006862310110591,0.0007445950177498,0.0006715710042044,0.0007438209722749,882613.0,47012121.0642,Dogecoin
2014-03-24,0.0007462369976565,0.0007593749905936,0.0006998369935899,0.0007430089754052,1183650.0,47208407.9543,Dogecoin
2014-03-24,0.0705946013331413,0.0838785991072654,0.0686817020177841,0.0729281976819038,509.6059875488281,315100.87374,Monacoins
2014-03-25,0.0729264989495277,0.0896423012018203,0.068741001188755,0.0833545997738838,969.1010131835938,364442.98212,Monacoins
2014-03-25,0.0007458850159309,0.0007477899780496,0.0006442550220526,0.0006526460056193,911303.0,41685016.7068,Dogecoin
2014-03-26,0.0006528060184791,0.0006585060036741,0.0006373440264724,0.0006394980009645,709492.0,41056918.5627,Dogecoin
2014-03-26,0.0829162001609802,0.0902289003133773,0.0785223990678787,0.0853276997804641,394.71099853515625,377148.434,Monacoins
2014-03-27,0.0853962004184722,0.0853962004184722,0.0683296993374824,0.0683296993374824,733.9080200195312,305191.188565,Monacoins
2014-03-27,0.0006386219756677,0.0006401080172508,0.0004668580077122,0.0004668580077122,1935920.0,30126366.7589,Dogecoin
2014-03-28,0.069185696542263,0.0890745967626571,0.0649596005678176,0.0793066024780273,1435.06005859375,358334.97611,Monacoins
2014-03-28,0.0004532070015557,0.0005639899754896,0.0004432389978319,0.0005186980124562,2114930.0,33639142.7395,Dogecoin
2014-03-29,0.0763105973601341,0.0849184989929199,0.0737034976482391,0.0737050026655197,225.6080017089844,336430.15775,Monacoins
2014-03-29,0.0005249290261417,0.0006267980206757,0.0005207959911786,0.0005878430092707,1877200.0,38323567.0936,Dogecoin
2014-03-30,0.0005884330021217,0.0005884330021217,0.0005203110049478,0.0005301170167513,1337820.0,34736734.0435,Dogecoin
2014-03-30,0.073921300470829,0.0777207016944885,0.0677374005317688,0.0714896991848945,504.6210021972656,329560.36803,Monacoins
2014-03-31,0.0005312910070642,0.0005711509729735,0.000495989981573,0.0005051509942859,1377400.0,33267623.592,Dogecoin
2014-03-31,0.0718026980757713,0.075720302760601,0.066696897149086,0.0688676014542579,950.9609985351562,320995.32698,Monacoins
2014-04-01,0.0687787011265754,0.074896402657032,0.0686874017119407,0.072351299226284,1028.6400146484375,340488.835365,Monacoins
2014-04-01,0.0005062550189904,0.0005543099832721,0.0005024289712309,0.0005370450089685,845770.0,35541929.4276,Dogecoin
2014-04-02,0.0005356629844754,0.0005471970071084,0.0004212849889881,0.0004293700039852,1385560.0,28556987.2193,Dogecoin
2014-04-02,0.0722346007823944,0.0737667009234428,0.0618355013430118,0.0625154003500938,879.8309936523438,297417.0155,Monacoins
2014-04-03,0.0632843971252441,0.0663108006119728,0.0604818016290664,0.0654404982924461,1208.1199951171875,314389.2501,Monacoins
2014-04-03,0.0004290569922886,0.0004492780135478,0.0003853589878417,0.0004480970092117,1151820.0,29951046.9006,Dogecoin
2014-04-04,0.0653780028223991,0.0716940984129905,0.0630806982517242,0.0654764994978904,1620.280029296875,317688.704175,Monacoins
2014-04-04,0.0004500600043684,0.0004856660088989,0.0004306150076445,0.0004462960059754,1043010.0,29974150.8607,Dogecoin
2014-04-05,0.0004466540121939,0.0004704399907495,0.0004362429899629,0.0004704399907495,473934.0,31746604.6384,Dogecoin
2014-04-05,0.0655625984072685,0.0676672011613845,0.0498371012508869,0.050814401358366,1710.8499755859375,248927.042,Monacoins
2014-04-06,0.0509782992303371,0.0642025023698806,0.0508131012320518,0.0587136000394821,1286.050048828125,290230.13184,Monacoins
2014-04-06,0.0004673539951909,0.0004799340094905,0.0004527530109044,0.0004599390085786,701008.0,31183539.461,Dogecoin
2014-04-07,0.0588379986584186,0.059094101190567,0.0255281999707222,0.0566805005073547,1462.8900146484375,282985.898325,Monacoins
2014-04-07,0.0004615279904101,0.000470781000331,0.0004489840066526,0.0004577230138238,782860.0,31181254.3285,Dogecoin
2014-04-08,0.0564475990831851,0.0580369010567665,0.0427422001957893,0.0566034987568855,1657.3399658203125,285185.41405,Monacoins
2014-04-08,0.0004559560038615,0.000463625008706,0.0004428279935382,0.0004508539859671,667073.0,30860749.8738,Dogecoin
2014-04-09,0.0004503479867707,0.0004569049924612,0.000437062990386,0.0004413590067997,440661.0,30351833.9909,Dogecoin
2014-04-09,0.0566357001662254,0.0580594986677169,0.0454199984669685,0.0505839996039867,1466.050048828125,257442.2096,Monacoins
2014-04-10,0.0004411579866427,0.0004454150039236,0.0003471910022199,0.0003471910022199,862264.0,23987961.2086,Dogecoin
2014-04-10,0.0504597015678882,0.0518738999962806,0.043410200625658,0.0444961003959178,1376.1800537109375,228632.085825,Monacoins
2014-04-11,0.00034735200461,0.0004401280020829,0.0003407759941183,0.0004401280020829,1096790.0,30552383.8262,Dogecoin
2014-04-11,0.0441899001598358,0.0592648014426231,0.0426682010293006,0.057684700936079,1834.4100341796875,299187.46502,Monacoins
2014-04-12,0.0576697997748851,0.0610296018421649,0.0526043996214866,0.0526507012546062,1838.6500244140625,275579.02887,Monacoins
2014-04-12,0.0004412189882714,0.0004484409873839,0.0004173530032858,0.0004201130068395,503227.0,29299432.2795,Dogecoin
2014-04-13,0.0004203229909762,0.0004255429957993,0.0003760620020329,0.0003893020038958,512104.0,27278892.4862,Dogecoin
2014-04-13,0.0526394993066787,0.0549918003380298,0.0443709008395671,0.0449848994612693,1701.239990234375,237560.75841,Monacoins
2014-04-14,0.0449201017618179,0.0586254000663757,0.0449201017618179,0.0563497990369796,1992.3900146484373,300223.28193,Monacoins
2014-04-14,0.0003881090087816,0.0004653090145438,0.0003841959987767,0.0004613809869624,1416560.0,32477779.1542,Dogecoin
2014-04-15,0.0564307011663913,0.0647049993276596,0.0560300014913082,0.0643199980258941,2143.56005859375,345993.36,Monacoins
2014-04-15,0.0004606420116033,0.0005878270021639,0.0004569219890981,0.0005874360213056,2503670.0,41542470.5605,Dogecoin
2014-04-16,0.0642419978976249,0.0656900033354759,0.0314785987138748,0.0622352994978427,1656.050048828125,337673.178975,Monacoins
2014-04-16,0.0005924750003032,0.0008031040197238,0.0005898909876123,0.0007077340269461,6425170.0,50283290.69,Dogecoin
2014-04-17,0.0622378997504711,0.0669590979814529,0.0586584992706775,0.0586584992706775,1436.8599853515625,320955.8486,Monacoins
2014-04-17,0.0007095179753378,0.0007471960270777,0.000617369019892,0.0006434309761971,3792830.0,45929096.2197,Dogecoin
2014-04-18,0.0006437749834731,0.0006539769819937,0.0005939570255577,0.0006169059779495,1511350.0,44239278.8017,Dogecoin
2014-04-18,0.0587765984237194,0.0630540028214454,0.0577027983963489,0.0590011999011039,1393.4000244140625,325586.32196,Monacoins
2014-04-19,0.0006133809802122,0.0006515000131912,0.0006023360183462,0.0006462960154749,1622690.0,46564361.3421,Dogecoin
2014-04-19,0.0589932985603809,0.0636025965213775,0.0571998991072177,0.0601928010582923,1482.489990234375,335032.522872,Monacoins
2014-04-20,0.0006463860045187,0.0006642080261372,0.0006259480142034,0.0006285079871304,1089990.0,45497406.1929,Dogecoin
2014-04-20,0.060215201228857,0.0657749027013778,0.0601917989552021,0.0632722973823547,1280.3699951171875,355210.059477,Monacoins
2014-04-21,0.0632127970457077,0.066557802259922,0.0575097016990184,0.0575097016990184,2277.93994140625,323891.179818,Monacoins
2014-04-21,0.0006290739984251,0.0006463919999077,0.0006138139870017,0.0006214139866642,1021950.0,45192977.2332,Dogecoin
2014-04-22,0.000621429993771,0.0006257559871301,0.0005880239768885,0.0005880239768885,1014070.0,42961351.2176,Dogecoin
2014-04-22,0.0574727989733219,0.0630581974983215,0.0574727989733219,0.058550901710987,1961.5699462890625,329755.155746,Monacoins
2014-04-23,0.0005879690288566,0.0005910280160605,0.0005506440065801,0.0005696099833585,1276710.0,41808109.7392,Dogecoin
2014-04-23,0.0586031004786491,0.0591899007558822,0.0489447005093097,0.0551434010267257,459.3420104980469,310564.320196,Monacoins
2014-04-24,0.0552715994417667,0.0553589016199111,0.0483723990619182,0.0515441000461578,458.43798828125,290293.278554,Monacoins
2014-04-24,0.0005678730085492,0.0005887370207346,0.0005510720075108,0.0005855800118297,1031310.0,43173805.3404,Dogecoin
2014-04-25,0.000586743990425,0.0005881990073248,0.0004464570083655,0.0004762320022564,4732600.0,35272015.0325,Dogecoin
2014-04-25,0.0515578985214233,0.0515578985214233,0.0465098991990089,0.0482981987297534,248.4620056152344,272012.564508,Monacoins
2014-04-26,0.0004764749901369,0.0004838810127694,0.0004605420108418,0.0004717250121757,998929.0,35093997.225,Dogecoin
2014-04-26,0.0482213981449604,0.0500487983226776,0.0406097993254661,0.0499682016670703,311.9219970703125,281417.904308,Monacoins
2014-04-27,0.0004705869941972,0.0004743149911519,0.0004374519921839,0.0004399759927764,708249.0,32876233.0774,Dogecoin
2014-04-27,0.0499874986708164,0.0500159002840518,0.0412839986383914,0.0420752987265586,528.7039794921875,236965.565082,Monacoins
2014-04-28,0.0418934002518653,0.044753398746252,0.0397987999022007,0.0420284010469913,430.5820007324219,252103.15456,Monacoins
2014-04-28,0.0004365459899418,0.000500368012581,0.0004286589974071,0.0004805049975402,1578900.0,36034287.3113,Dogecoin
2014-04-29,0.0420471988618373,0.0485294982790946,0.0412996001541614,0.0420374982059001,721.1630249023438,253486.125,Monacoins
2014-04-29,0.0004825119976885,0.0005030100001022,0.0004783349868375,0.0004947839770466,1302450.0,37188481.472,Dogecoin
2014-04-30,0.0420376993715763,0.0469528995454311,0.0393073000013828,0.0431977994740009,787.5269775390625,263236.59375,Monacoins
2014-04-30,0.0004953910247422,0.0005185559857636,0.0004705539904534,0.0005011159810237,1149250.0,37748839.8673,Dogecoin
2014-05-01,0.0005011580069549,0.000511671998538,0.0004968729917891,0.0005044640274718,542606.0,38085603.81,Dogecoin
2014-05-01,0.0431964993476867,0.047342300415039,0.040829099714756,0.0439076013863086,532.2589721679688,269649.74388,Monacoins
2014-05-02,0.0439449995756149,0.0450056008994579,0.0414737984538078,0.0432341992855072,811.7919921875,266824.145486,Monacoins
2014-05-02,0.0005035030189901,0.0005049990140832,0.0004779000009875,0.0004821750044357,540769.0,36481503.3164,Dogecoin
2014-05-03,0.0004823479976039,0.0004825819924008,0.0004571049939841,0.000462244002847,519009.0,35050656.8767,Dogecoin
2014-05-03,0.0433649010956287,0.0445393994450569,0.0372757017612457,0.0407878011465072,824.4739990234375,251725.945692,Monacoins
2014-05-04,0.0407118983566761,0.0431287996470928,0.0347600989043712,0.0348570011556148,692.8989868164062,215123.426343,Monacoins
2014-05-04,0.0004626940062735,0.0004733070090878,0.0004518739879131,0.000468207988888,560527.0,35579321.3538,Dogecoin
2014-05-05,0.0349122993648052,0.0367817990481853,0.0299491994082927,0.0367236994206905,558.7169799804688,226643.950196,Monacoins
2014-05-05,0.0004675769887398,0.0004699190030805,0.0004213349893689,0.0004542249953374,523194.0,34591070.8249,Dogecoin
2014-05-06,0.000453574990388,0.0004672840004786,0.0004431630077306,0.0004565140116028,750721.0,34843339.046,Dogecoin
2014-05-06,0.0367549993097782,0.0367549993097782,0.0266640000045299,0.0365782007575035,402.4909973144531,225745.982542,Monacoins
2014-05-07,0.0004571900062728,0.000479782000184,0.0004569650045596,0.000472682993859,685166.0,36156075.6108,Dogecoin
2014-05-07,0.0364618003368377,0.0384823009371757,0.0342761017382144,0.0358237996697425,759.1229858398438,221090.128256,Monacoins
2014-05-08,0.0004718950076494,0.0004790989914909,0.0004666550084948,0.0004706330073531,587545.0,36077040.3566,Dogecoin
2014-05-08,0.0357639007270336,0.0391846001148223,0.0357524007558822,0.0361379012465477,746.177978515625,223028.627502,Monacoins
2014-05-09,0.00047062599333,0.0004965729895047,0.0004675789969041,0.0004938470083288,860285.0,37938150.1978,Dogecoin
2014-05-09,0.0361379012465477,0.0374380983412265,0.033339899033308,0.0351070016622543,589.0269775390625,216666.326093,Monacoins
2014-05-10,0.0004946740227751,0.000500041001942,0.0004720200086012,0.000478103000205,676349.0,36809591.1405,Dogecoin
2014-05-10,0.0350578986108303,0.0371417999267578,0.0350578986108303,0.0359236001968383,848.5919799804688,221706.053836,Monacoins
2014-05-11,0.0359002016484737,0.0367541015148162,0.0267111994326114,0.0267737004905939,726.0560302734375,165236.540146,Monacoins
2014-05-11,0.0004779740120284,0.0004790560051333,0.0004507040139287,0.0004561799869406,480690.0,35195734.6891,Dogecoin
2014-05-12,0.0267719998955726,0.0325336009263992,0.0260538998991251,0.0290923006832599,842.3679809570312,179546.009588,Monacoins
2014-05-12,0.0004572700127027,0.0004604879941325,0.0004518459900282,0.0004536400083452,535210.0,35073822.4382,Dogecoin
2014-05-13,0.029136499390006,0.0317864008247852,0.0289657991379499,0.0308535005897283,918.10498046875,190415.429746,Monacoins
2014-05-13,0.0004533430037554,0.0004856660088989,0.0004482110089156,0.0004493710002861,484512.0,34818973.8689,Dogecoin
2014-05-14,0.0308469999581575,0.0318787992000579,0.0296036005020141,0.0305547006428241,728.4390258789062,188571.355965,Monacoins
2014-05-14,0.0004489760030992,0.0004590250027831,0.0004489760030992,0.0004560319939628,669458.0,35409144.7862,Dogecoin
2014-05-15,0.030545299872756,0.0331878997385501,0.0293760001659393,0.0306321997195482,931.905029296875,189049.654888,Monacoins
2014-05-15,0.000456084992038,0.0004619609971996,0.0004489709972403,0.0004547589924186,388013.0,35383914.8154,Dogecoin
2014-05-16,0.0306366998702287,0.0336648002266883,0.0295148007571697,0.0318921990692615,1330.030029296875,196825.869628,Monacoins
2014-05-16,0.0004515490145422,0.0004550259909592,0.0004464350058697,0.0004506910045165,605567.0,35142037.7166,Dogecoin
2014-05-17,0.0004518330097198,0.0004545009869616,0.0004486349935177,0.0004528379940893,305748.0,35383996.3208,Dogecoin
2014-05-17,0.0318568982183933,0.0392317995429039,0.0318031013011932,0.0336492992937564,1660.949951171875,207669.986231,Monacoins
2014-05-18,0.0336721986532211,0.0382294990122318,0.0336070992052555,0.0356880016624927,1196.8399658203125,248349.2232,Monacoins
2014-05-18,0.0004523509996943,0.0004549589939415,0.0004459519986994,0.0004485929966904,321137.0,35125193.9899,Dogecoin
2014-05-19,0.0357055999338626,0.0361524000763893,0.0354523994028568,0.035903800278902,772.9199829101562,251549.20356,Monacoins
2014-05-19,0.0004484799865167,0.0004507389967329,0.0004415370058268,0.0004439619951881,371681.0,34833346.8294,Dogecoin
2014-05-20,0.0359175987541675,0.0376309007406234,0.0306331999599933,0.0364396981894969,929.7880249023438,256961.83249,Monacoins
2014-05-20,0.0004440009943209,0.0004733999958261,0.0004431490087881,0.0004655520024243,736828.0,36598879.9595,Dogecoin
2014-05-21,0.0004664279986172,0.0004706550098489,0.0004539900110103,0.0004562110116239,505630.0,35936515.8973,Dogecoin
2014-05-21,0.0364293009042739,0.037203598767519,0.0327504985034465,0.0329338014125824,726.448974609375,233724.59184,Monacoins
2014-05-22,0.0004565689887385,0.0004610769974533,0.000421978009399,0.0004220370028633,839516.0,33310883.3652,Dogecoin
2014-05-22,0.0329485982656478,0.0391389988362789,0.0328957997262477,0.0353639014065265,659.7890014648438,252574.278385,Monacoins
2014-05-23,0.0354091003537178,0.0377527996897697,0.0262164995074272,0.0356707982718944,651.9669799804688,256405.27748,Monacoins
